Submission Date,Open,High,Low,Close,Volume,Amplitude,Daily Change,Daily Change %,Ticker,Total Cases,Daily New Cases,Total Deaths,Daily New Deaths
2020-06-02,96.9809005451867,97.69239807128906,96.06188416385218,97.69239807128906,11207600,1.6305139074368782,0.711497526102363,0.73,XLK,1899218,21321,109826,927
2020-06-03,98.08768284927886,98.76952841478031,97.66276110183331,98.45330810546875,11017900,1.1067673129469995,0.3656252561898867,0.37,XLK,1922192,22974,110850,1024
2020-06-04,98.06791184678474,98.74976493076791,97.09949047750524,97.64299011230469,7569400,1.6502744532626679,-0.4249217344800513,-0.43,XLK,1945382,23190,111708,858
2020-06-05,98.33472658687343,100.49885618633846,98.16672866365919,100.21228790283203,10378200,2.332127522679272,1.8775613159586015,1.91,XLK,1970928,25546,112564,856
2020-06-08,100.03441725147133,100.75579129848138,99.11540079896838,100.71626281738281,8065100,1.6403904995130034,0.6818455659114875,0.68,XLK,2030397,17947,114656,842
2020-06-09,100.21228456936973,101.68468457469203,100.12334360835759,101.19058990478516,7353900,1.5613409663344413,0.9783053354154276,0.98,XLK,2049977,19580,115524,868
2020-06-10,101.9218491047475,103.65118046977375,101.73409071540155,102.8803939819336,12194800,1.9170897543721992,0.9585448771860996,0.94,XLK,2074594,24617,116358,834
2020-06-11,101.09177500052174,101.23999737376232,96.95125915084016,96.98090362548828,19871000,4.288738222922163,-4.1108713750334545,-4.07,XLK,2099158,24564,117188,830
2020-06-12,99.57983911012761,100.07393379320499,96.52633758756699,98.23590850830078,21643500,3.5475962056380013,-1.3439306018268269,-1.35,XLK,2128659,29501,117917,729
2020-06-15,96.4472815209324,99.62925251566809,96.13106122240947,99.1845703125,14962000,3.498191293258614,2.737288791567593,2.84,XLK,2196531,21432,119658,601
2020-06-16,101.55622497241275,102.16890513658639,99.7280760245346,101.29930114746094,13967900,2.4408291120517873,-0.2569238249518122,-0.25,XLK,2223667,27136,120374,716
2020-06-17,101.87243786709456,102.23807064574254,101.11153537446519,101.27952575683594,8662100,1.1265352712773478,-0.5929121102586237,-0.58,XLK,2253265,29598,121052,678
2020-06-18,101.0917680715598,101.84278650879139,100.87436521999264,101.73408508300781,6858600,0.9684212887987513,0.6423170114480143,0.64,XLK,2285529,32264,121688,636
2020-06-19,102.95945211337688,103.07803001175877,100.54826765579162,101.03247833251953,15640000,2.5297623559671507,-1.9269737808573524,-1.87,XLK,2321560,36031,122382,694
2020-06-22,101.1622850617957,103.02520598152208,101.00374294355832,102.93601989746094,7369000,2.0214630379637555,1.7737348356652376,1.75,XLK,2417286,29512,123941,583
2020-06-23,103.8575714602342,104.8683067820973,103.53057597145725,103.67920684814453,9514000,1.3377308106400534,-0.17836461208966625,-0.17,XLK,2456952,39666,124719,778
2020-06-24,103.25311454273196,103.82784580233681,100.78574369658253,101.34065246582031,12712800,3.0421021057542816,-1.9124620769116518,-1.85,XLK,2498086,41134,125421,702
2020-06-25,101.48929325252313,102.74775681768678,100.38937937370599,102.63875579833984,10267200,2.3583774439807854,1.1494625458167178,1.13,XLK,2550986,52900,127917,672
2020-06-26,102.44057814173011,102.58921659637728,100.3101213453621,100.61730194091797,22137800,2.2790952510151783,-1.8232762008121455,-1.78,XLK,2603439,52453,128604,687
2020-06-29,100.60737616654838,101.72711247780632,99.39846133141931,101.71720123291016,9273600,2.3286511463870028,1.109825066361779,1.1,XLK,2733048,39218,130210,537
2020-06-30,101.72711679774767,103.95667070998283,101.58838204350428,103.54048156738281,8250000,2.3682886664785485,1.8133647696351431,1.78,XLK,2780958,47910,130914,704
2020-07-01,103.60984126931803,104.31338845907717,103.13420735289215,103.70893859863281,10854600,1.1791811061850268,0.09909732931478743,0.1,XLK,2843193,62235,131702,788
2020-07-02,104.68994436149015,105.25476438492004,104.09539816210055,104.31339263916016,9572300,1.1593662228194859,-0.37655172232999234,-0.36,XLK,2902657,59464,132414,712
2020-07-06,105.66103149262452,106.63212938465338,105.60157914252281,106.13667297363281,8023100,1.0305502421305732,0.47564148100829584,0.45,XLK,3106957,46413,135057,716
2020-07-07,106.01776066090632,107.08794832259679,104.91784682417969,105.02684783935547,7931800,2.1701014984170968,-0.9909128215508503,-0.93,XLK,3167959,61002,136028,971
2020-07-08,105.85922280168138,106.7510458889873,105.29440277306516,106.74113464355469,6663500,1.456643115922148,0.8819118418733041,0.83,XLK,3236094,68135,137120,1092
2020-07-09,107.61313919728137,107.63296168887553,105.59167597840721,107.12759399414062,8883900,2.0412857104683155,-0.48554520314074523,-0.45,XLK,3307038,70944,138003,883
2020-07-10,106.87986020785362,107.14740334992884,105.82949500998534,107.09786224365234,7362300,1.3179083399435,0.2180020357987189,0.2,XLK,3381661,74623,138881,878
2020-07-13,108.0095080539709,108.72296656448836,104.61067644308093,104.87821960449219,14455200,4.112290121407426,-3.131288449478717,-2.9,XLK,3567807,55284,141495,869
2020-07-14,104.04584962638343,106.23576612559759,102.93602450874523,106.08712768554688,15026600,3.2997416168523586,2.041278059163446,1.96,XLK,3633770,65963,142518,1023
2020-07-15,107.05822425341036,107.58340684955233,105.41330530844904,106.66185760498047,11889600,2.1701015411032927,-0.3963666484298898,-0.37,XLK,3708185,74415,143689,1171
2020-07-16,105.52230534699906,105.81958222058034,104.53139251514803,105.34394073486328,8590300,1.2881897054323161,-0.17836461213578048,-0.17,XLK,3782831,74646,144782,1093
2020-07-17,105.96822343127148,106.15649173340726,104.88812448504663,105.85922241210938,6355200,1.268367248360633,-0.10900101916210758,-0.1,XLK,3860834,78003,145879,1097
2020-07-20,106.15648886682271,108.82204680151928,105.56194268021657,108.56440734863281,8509200,3.260104121302703,2.4079184818101,2.27,XLK,4047456,59818,148889,1028
2020-07-21,109.3373167584011,109.37695417834668,107.07803674195665,107.47440338134766,9397400,2.2989174363900275,-1.8629133770534452,-1.7,XLK,4109979,62523,150221,1332
2020-07-22,107.57350253419807,108.6734164634165,107.48432400159061,108.33650970458984,7514000,1.1890924618258936,0.7630071703917736,0.71,XLK,4180809,70830,151425,1204
2020-07-23,107.76177353013432,108.47523199897874,105.04667441042321,105.52230834960938,11674800,3.4285575885555346,-2.2394651805249453,-2.08,XLK,4253285,72476,152686,1261
2020-07-24,103.7584886104244,104.927766132107,102.52975873410105,104.24403381347656,11455800,2.3980073980059444,0.48554520305216897,0.47,XLK,4325652,72367,154023,1337
2020-07-27,104.8782112042367,105.99794755024979,104.67012041534714,105.88894653320312,8454000,1.3278271349026483,1.010735328966419,0.96,XLK,4489496,51217,157228,1115
2020-07-28,105.56194470931732,105.88894776425904,104.5710318592382,104.65030670166016,8912700,1.3179159050208398,-0.9116380076571602,-0.86,XLK,4547963,58467,158575,1347
2020-07-29,105.04667589803424,106.4537703648121,105.04667589803424,106.1664047241211,6593500,1.4070944667778633,1.119728826086856,1.07,XLK,4614051,66088,159814,1239
2020-07-30,105.20520779318336,106.8303041437937,104.6403878123013,106.76094055175781,10778400,2.189916331492398,1.5557327585744503,1.48,XLK,4679760,65709,161177,1363
2020-07-31,108.44549687935998,109.46613583142677,106.68167334354771,109.42649841308594,12592900,2.784462487879054,0.9810015337259586,0.9,XLK,4745930,66170,162519,1342
2020-08-03,110.91288071199894,112.47852490153447,110.8633320431905,112.12179565429688,12163500,1.615192858343974,1.2089149422979375,1.09,XLK,4893490,45123,165583,1001
2020-08-04,111.88396660151854,112.41905285456241,111.39841389180654,112.40914916992188,8985800,1.0206389627558679,0.5251825684033378,0.47,XLK,4946509,53019,166800,1217
2020-08-05,112.76588029249092,113.08297208785554,112.26051264485629,112.82533264160156,6480100,0.8224594429992464,0.0594523491106429,0.05,XLK,5005677,59168,168046,1246
2020-08-06,112.73615197807216,114.51979813779391,112.48842376478109,114.41079711914062,8199700,2.0313743730128238,1.674645141068467,1.49,XLK,5063083,57406,169282,1236
2020-08-07,113.9549731559205,113.96488440083915,111.81459785737822,112.7064208984375,13738100,2.150286543460936,-1.2485522574829986,-1.1,XLK,5121985,58902,170585,1303
2020-08-10,112.9244218223343,113.11269767362427,110.8732326279823,112.38932800292969,8240600,2.239465045641964,-0.535093819404608,-0.47,XLK,5254020,40677,173365,927
2020-08-11,112.0227044051466,112.49833835517155,110.13996841613991,110.36787414550781,9422200,2.358369939031647,-1.6548302596387856,-1.48,XLK,5306370,52350,174591,1226
2020-08-12,111.25969278677763,113.17215487590119,111.12096559358235,112.87488555908203,7098400,2.0511892823188305,1.6151927723043968,1.45,XLK,5358060,51690,175845,1254
2020-08-13,113.03343186872452,113.8658026187868,112.51816049778334,112.92443084716797,5726800,1.3476421210034601,-0.10900102155655134,-0.1,XLK,5410146,52086,177032,1187
2020-08-14,112.9739773188736,113.17215686690622,112.22088142823235,112.84515380859375,4167100,0.9512754386738749,-0.12882351027984384,-0.11,XLK,5463266,53120,178042,1010
2020-08-17,113.52888011921596,113.85588316029758,113.39015293089007,113.5982437133789,4087300,0.4657302294075123,0.0693635941629509,0.06,XLK,5582351,37946,180709,834
2020-08-18,113.81624698379323,114.33151832319331,113.06315112461019,114.02433776855469,4465000,1.268367198583121,0.2080907847614526,0.18,XLK,5624067,41716,181742,1033
2020-08-19,114.31171296740493,114.81708066418969,113.6973442466065,113.8856201171875,7119700,1.1197364175831837,-0.4260928502174295,-0.37,XLK,5671585,47518,182929,1187
2020-08-20,113.45952221620615,115.62962379397277,113.34060995164869,115.4017105102539,6401500,2.2890138423240813,1.942188294047753,1.71,XLK,5718009,46424,183902,973
2020-08-21,115.51070992667847,116.99707919272996,115.45125757525722,116.8682632446289,7644300,1.5458216174727397,1.3575533179504333,1.18,XLK,5763750,45741,184894,992
2020-08-24,118.55280353184541,118.59244094996477,116.89798101570082,117.87898254394531,8220300,1.6944599342639464,-0.6738209879001005,-0.57,XLK,5871907,34983,187324,779
2020-08-25,117.61144432057615,118.52308229510025,117.4330797116419,118.4735336303711,9314100,1.0900025834583573,0.8620893097949391,0.73,XLK,5912780,40873,188299,975
2020-08-26,119.71217702159004,121.19854627215884,119.44463388291624,120.88145446777344,8231500,1.7539123892426005,1.1692774461834006,0.98,XLK,5960351,47571,189289,990
2020-08-27,121.38682293730135,121.94173170865108,119.89054243162336,120.98054504394531,9087100,2.051189277027717,-0.4062778933560338,-0.33,XLK,6008266,47915,190223,934
2020-08-28,121.4561824030069,122.43718396472639,121.29764028518399,122.04082489013672,6546300,1.139543679542399,0.5846424871298126,0.48,XLK,6053001,44735,191173,950
